"ID","FAMILY_ID","DR_DATE","DR_COMMENTS","LAST_UPDATED_BY","LAST_UPDATED_DATE","CREATED_BY","CREATED_DATE"
36561,1865,"26-02-2015","","",16-NOV-15 01.31.54.879969000 AM,"",16-NOV-15 01.31.54.880009000 AM
35622,1865,"16-02-2015","","",16-NOV-15 01.31.54.886048000 AM,"",16-NOV-15 01.31.54.886089000 AM
36838,1865,"01-03-2015","","",16-NOV-15 01.31.54.891616000 AM,"",16-NOV-15 01.31.54.891656000 AM
34561,1865,"06-02-2015","","",16-NOV-15 01.31.54.897581000 AM,"",16-NOV-15 01.31.54.897620000 AM
35812,1865,"18-02-2015","","",16-NOV-15 01.31.54.903282000 AM,"",16-NOV-15 01.31.54.903322000 AM
37310,1865,"06-03-2015","","",16-NOV-15 01.31.54.908985000 AM,"",16-NOV-15 01.31.54.909025000 AM
35408,1865,"14-02-2015","","",16-NOV-15 01.31.54.915375000 AM,"",16-NOV-15 01.31.54.915415000 AM
36654,1865,"27-02-2015","","",16-NOV-15 01.31.54.922326000 AM,"",16-NOV-15 01.31.54.922366000 AM
36746,1865,"28-02-2015","","",16-NOV-15 01.31.54.928370000 AM,"",16-NOV-15 01.31.54.928410000 AM
35082,1865,"11-02-2015","","",16-NOV-15 01.31.55.029341000 AM,"",16-NOV-15 01.31.55.029381000 AM
35732,1865,"17-02-2015","","",16-NOV-15 01.31.55.152415000 AM,"",16-NOV-15 01.31.55.152465000 AM
34761,1865,"08-02-2015","","",16-NOV-15 01.31.55.206836000 AM,"",16-NOV-15 01.31.55.206873000 AM
38037,1865,"13-03-2015","","",16-NOV-15 01.31.55.212385000 AM,"",16-NOV-15 01.31.55.212422000 AM
26026,1865,"10-11-2014","","",16-NOV-15 01.31.55.217840000 AM,"",16-NOV-15 01.31.55.217876000 AM
29258,1865,"15-12-2014","","",16-NOV-15 01.31.55.222960000 AM,"",16-NOV-15 01.31.55.222996000 AM
27287,1865,"26-11-2014","","",16-NOV-15 01.31.55.228057000 AM,"",16-NOV-15 01.31.55.228092000 AM
27999,1865,"03-12-2014","","",16-NOV-15 01.31.55.234631000 AM,"",16-NOV-15 01.31.55.234668000 AM
26421,1865,"17-11-2014","","",16-NOV-15 01.31.55.240973000 AM,"",16-NOV-15 01.31.55.241009000 AM
33702,1865,"29-01-2015","","",16-NOV-15 01.31.55.247056000 AM,"",16-NOV-15 01.31.55.247092000 AM
32646,1865,"16-01-2015","","",16-NOV-15 01.31.55.254906000 AM,"",16-NOV-15 01.31.55.254943000 AM
32722,1865,"17-01-2015","","",16-NOV-15 01.31.55.261345000 AM,"",16-NOV-15 01.31.55.261383000 AM
38454,1865,"18-03-2015","","",16-NOV-15 01.31.55.268770000 AM,"",16-NOV-15 01.31.55.268808000 AM
32560,1865,"15-01-2015","","",16-NOV-15 01.31.55.276956000 AM,"",16-NOV-15 01.31.55.276993000 AM
32797,1865,"18-01-2015","","",16-NOV-15 01.31.55.311190000 AM,"",16-NOV-15 01.31.55.311236000 AM
38152,1865,"14-03-2015","","",16-NOV-15 01.31.55.345060000 AM,"",16-NOV-15 01.31.55.345100000 AM
32473,1865,"14-01-2015","","",16-NOV-15 01.31.55.352311000 AM,"",16-NOV-15 01.31.55.352351000 AM
37712,1865,"10-03-2015","","",16-NOV-15 01.31.55.363476000 AM,"",16-NOV-15 01.31.55.363516000 AM
33050,1865,"21-01-2015","","",16-NOV-15 01.31.55.370553000 AM,"",16-NOV-15 01.31.55.370594000 AM
33258,1865,"23-01-2015","","",16-NOV-15 01.31.55.380507000 AM,"",16-NOV-15 01.31.55.380547000 AM
37817,1865,"11-03-2015","","",16-NOV-15 01.31.55.387970000 AM,"",16-NOV-15 01.31.55.388011000 AM
32947,1865,"20-01-2015","","",16-NOV-15 01.31.55.394096000 AM,"",16-NOV-15 01.31.55.394136000 AM
37605,1865,"09-03-2015","","",16-NOV-15 01.31.55.400165000 AM,"",16-NOV-15 01.31.55.400205000 AM
33155,1865,"22-01-2015","","",16-NOV-15 01.31.55.408021000 AM,"",16-NOV-15 01.31.55.408061000 AM
39194,1865,"26-03-2015","","",16-NOV-15 01.31.55.413945000 AM,"",16-NOV-15 01.31.55.413985000 AM
32872,1865,"19-01-2015","","",16-NOV-15 01.31.55.420620000 AM,"",16-NOV-15 01.31.55.420660000 AM
26250,1865,"13-11-2014","","",16-NOV-15 01.31.55.429127000 AM,"",16-NOV-15 01.31.55.429167000 AM
29052,1865,"13-12-2014","","",16-NOV-15 01.31.55.446198000 AM,"",16-NOV-15 01.31.55.446238000 AM
29624,1865,"19-12-2014","","",16-NOV-15 01.31.55.472964000 AM,"",16-NOV-15 01.31.55.473004000 AM
32086,1865,"10-01-2015","","",16-NOV-15 01.31.55.478482000 AM,"",16-NOV-15 01.31.55.478522000 AM
26509,1865,"18-11-2014","","",16-NOV-15 01.31.55.502914000 AM,"",16-NOV-15 01.31.55.502955000 AM
28639,1865,"09-12-2014","","",16-NOV-15 01.31.55.508947000 AM,"",16-NOV-15 01.31.55.508987000 AM
26166,1865,"12-11-2014","","",16-NOV-15 01.31.55.517480000 AM,"",16-NOV-15 01.31.55.517521000 AM
29155,1865,"14-12-2014","","",16-NOV-15 01.31.55.523247000 AM,"",16-NOV-15 01.31.55.523286000 AM
27087,1865,"24-11-2014","","",16-NOV-15 01.31.55.528978000 AM,"",16-NOV-15 01.31.55.529018000 AM
29975,1865,"22-12-2014","","",16-NOV-15 01.31.55.535720000 AM,"",16-NOV-15 01.31.55.535760000 AM
28743,1865,"10-12-2014","","",16-NOV-15 01.31.55.541892000 AM,"",16-NOV-15 01.31.55.541932000 AM
28949,1865,"12-12-2014","","",16-NOV-15 01.31.55.547523000 AM,"",16-NOV-15 01.31.55.547563000 AM
29753,1865,"20-12-2014","","",16-NOV-15 01.31.55.554459000 AM,"",16-NOV-15 01.31.55.554499000 AM
27690,1865,"30-11-2014","","",16-NOV-15 01.31.55.559967000 AM,"",16-NOV-15 01.31.55.560007000 AM
26095,1865,"11-11-2014","","",16-NOV-15 01.31.55.565757000 AM,"",16-NOV-15 01.31.55.565797000 AM
38544,1865,"19-03-2015","","",16-NOV-15 01.31.55.572092000 AM,"",16-NOV-15 01.31.55.572131000 AM
28535,1865,"07-12-2014","","",16-NOV-15 01.31.55.577859000 AM,"",16-NOV-15 01.31.55.577899000 AM
34168,1865,"02-02-2015","","",16-NOV-15 01.31.55.584348000 AM,"",16-NOV-15 01.31.55.584388000 AM
28368,1865,"06-12-2014","","",16-NOV-15 01.31.55.590489000 AM,"",16-NOV-15 01.31.55.590529000 AM
27387,1865,"27-11-2014","","",16-NOV-15 01.31.55.596600000 AM,"",16-NOV-15 01.31.55.596640000 AM
29864,1865,"21-12-2014","","",16-NOV-15 01.31.55.602218000 AM,"",16-NOV-15 01.31.55.602257000 AM
28207,1865,"05-12-2014","","",16-NOV-15 01.31.55.607803000 AM,"",16-NOV-15 01.31.55.607843000 AM
26335,1865,"14-11-2014","","",16-NOV-15 01.31.55.613619000 AM,"",16-NOV-15 01.31.55.613659000 AM
29526,1865,"18-12-2014","","",16-NOV-15 01.31.55.619525000 AM,"",16-NOV-15 01.31.55.619565000 AM
28318,1865,"08-12-2014","","",16-NOV-15 01.31.55.625571000 AM,"",16-NOV-15 01.31.55.625611000 AM
25669,1865,"05-11-2014","","",16-NOV-15 01.31.55.631227000 AM,"",16-NOV-15 01.31.55.631267000 AM
29437,1865,"17-12-2014","","",16-NOV-15 01.31.55.640006000 AM,"",16-NOV-15 01.31.55.640046000 AM
25835,1865,"06-11-2014","","",16-NOV-15 01.31.55.645712000 AM,"",16-NOV-15 01.31.55.645752000 AM
27791,1865,"01-12-2014","","",16-NOV-15 01.31.55.650976000 AM,"",16-NOV-15 01.31.55.651016000 AM
28846,1865,"11-12-2014","","",16-NOV-15 01.31.55.656363000 AM,"",16-NOV-15 01.31.55.656403000 AM
26887,1865,"22-11-2014","","",16-NOV-15 01.31.55.661921000 AM,"",16-NOV-15 01.31.55.661961000 AM
25913,1865,"07-11-2014","","",16-NOV-15 01.31.55.667296000 AM,"",16-NOV-15 01.31.55.667337000 AM
43779,1865,"11-05-2015","","",16-NOV-15 01.31.55.672460000 AM,"",16-NOV-15 01.31.55.672500000 AM
43969,1865,"13-05-2015","","",16-NOV-15 01.31.55.677458000 AM,"",16-NOV-15 01.31.55.677498000 AM
43874,1865,"12-05-2015","","",16-NOV-15 01.31.55.682865000 AM,"",16-NOV-15 01.31.55.682905000 AM
44084,1865,"14-05-2015","","",16-NOV-15 01.31.55.688441000 AM,"",16-NOV-15 01.31.55.688481000 AM
43684,1865,"10-05-2015","","",16-NOV-15 01.31.55.694090000 AM,"",16-NOV-15 01.31.55.694130000 AM
44965,1865,"21-05-2015","","",16-NOV-15 01.31.55.699666000 AM,"",16-NOV-15 01.31.55.699709000 AM
43589,1865,"09-05-2015","","",16-NOV-15 01.31.55.705190000 AM,"",16-NOV-15 01.31.55.705230000 AM
44683,1865,"19-05-2015","","",16-NOV-15 01.31.55.710218000 AM,"",16-NOV-15 01.31.55.710259000 AM
44332,1865,"16-05-2015","","",16-NOV-15 01.31.55.716002000 AM,"",16-NOV-15 01.31.55.716042000 AM
44449,1865,"17-05-2015","","",16-NOV-15 01.31.55.721725000 AM,"",16-NOV-15 01.31.55.721766000 AM
44800,1865,"20-05-2015","","",16-NOV-15 01.31.55.726842000 AM,"",16-NOV-15 01.31.55.726884000 AM
44215,1865,"15-05-2015","","",16-NOV-15 01.31.55.731920000 AM,"",16-NOV-15 01.31.55.731961000 AM
44566,1865,"18-05-2015","","",16-NOV-15 01.31.55.737726000 AM,"",16-NOV-15 01.31.55.737766000 AM
53402,1865,"31-08-2015","","",16-NOV-15 01.31.55.742687000 AM,"",16-NOV-15 01.31.55.742731000 AM
53473,1865,"01-09-2015","","",16-NOV-15 01.31.55.748304000 AM,"",16-NOV-15 01.31.55.748344000 AM
53556,1865,"02-09-2015","","",16-NOV-15 01.31.55.753351000 AM,"",16-NOV-15 01.31.55.753391000 AM
53248,1865,"28-08-2015","","",16-NOV-15 01.31.55.758772000 AM,"",16-NOV-15 01.31.55.758812000 AM
53639,1865,"03-09-2015","","",16-NOV-15 01.31.55.764057000 AM,"",16-NOV-15 01.31.55.764096000 AM
53260,1865,"29-08-2015","","",16-NOV-15 01.31.55.770624000 AM,"",16-NOV-15 01.31.55.770663000 AM
53331,1865,"30-08-2015","","",16-NOV-15 01.31.55.776115000 AM,"",16-NOV-15 01.31.55.776155000 AM
54994,1865,"20-09-2015","","",16-NOV-15 01.31.55.781737000 AM,"",16-NOV-15 01.31.55.781778000 AM
55146,1865,"22-09-2015","","",16-NOV-15 01.31.55.787537000 AM,"",16-NOV-15 01.31.55.787577000 AM
56566,1865,"15-10-2015","","",16-NOV-15 01.31.55.792781000 AM,"",16-NOV-15 01.31.55.792821000 AM
56581,1865,"16-10-2015","","",16-NOV-15 01.31.55.797868000 AM,"",16-NOV-15 01.31.55.797908000 AM
53715,1865,"04-09-2015","","",16-NOV-15 01.31.55.803127000 AM,"",16-NOV-15 01.31.55.803167000 AM
31356,1865,"03-01-2015","","",16-NOV-15 01.31.55.808883000 AM,"",16-NOV-15 01.31.55.808924000 AM
56040,1865,"07-10-2015","","",16-NOV-15 01.31.55.814140000 AM,"",16-NOV-15 01.31.55.814180000 AM
56270,1865,"11-10-2015","","",16-NOV-15 01.31.55.820633000 AM,"",16-NOV-15 01.31.55.820672000 AM
54536,1865,"14-09-2015","","",16-NOV-15 01.31.55.826651000 AM,"",16-NOV-15 01.31.55.826691000 AM
56656,1865,"17-10-2015","","",16-NOV-15 01.31.55.832173000 AM,"",16-NOV-15 01.31.55.832213000 AM
54462,1865,"13-09-2015","","",16-NOV-15 01.31.55.839061000 AM,"",16-NOV-15 01.31.55.839101000 AM
54765,1865,"17-09-2015","","",16-NOV-15 01.31.55.845217000 AM,"",16-NOV-15 01.31.55.845257000 AM
55069,1865,"21-09-2015","","",16-NOV-15 01.31.55.850892000 AM,"",16-NOV-15 01.31.55.850932000 AM
53939,1865,"07-09-2015","","",16-NOV-15 01.31.55.856805000 AM,"",16-NOV-15 01.31.55.856845000 AM
54388,1865,"12-09-2015","","",16-NOV-15 01.31.55.862422000 AM,"",16-NOV-15 01.31.55.862462000 AM
56730,1865,"18-10-2015","","",16-NOV-15 01.31.55.867987000 AM,"",16-NOV-15 01.31.55.868026000 AM
56030,1865,"06-10-2015","","",16-NOV-15 01.31.55.873524000 AM,"",16-NOV-15 01.31.55.873563000 AM
56081,1865,"08-10-2015","","",16-NOV-15 01.31.55.878873000 AM,"",16-NOV-15 01.31.55.878913000 AM
56152,1865,"09-10-2015","","",16-NOV-15 01.31.55.885082000 AM,"",16-NOV-15 01.31.55.885121000 AM
54842,1865,"18-09-2015","","",16-NOV-15 01.31.55.890805000 AM,"",16-NOV-15 01.31.55.890846000 AM
56389,1865,"13-10-2015","","",16-NOV-15 01.31.55.895951000 AM,"",16-NOV-15 01.31.55.895991000 AM
53865,1865,"06-09-2015","","",16-NOV-15 01.31.55.901669000 AM,"",16-NOV-15 01.31.55.901712000 AM
54296,1865,"11-09-2015","","",16-NOV-15 01.31.55.906827000 AM,"",16-NOV-15 01.31.55.906869000 AM
54203,1865,"10-09-2015","","",16-NOV-15 01.31.55.912538000 AM,"",16-NOV-15 01.31.55.912578000 AM
54109,1865,"09-09-2015","","",16-NOV-15 01.31.55.918334000 AM,"",16-NOV-15 01.31.55.918374000 AM
53791,1865,"05-09-2015","","",16-NOV-15 01.31.55.923908000 AM,"",16-NOV-15 01.31.55.923948000 AM
54013,1865,"08-09-2015","","",16-NOV-15 01.31.55.929819000 AM,"",16-NOV-15 01.31.55.929861000 AM
54687,1865,"16-09-2015","","",16-NOV-15 01.31.55.935912000 AM,"",16-NOV-15 01.31.55.935953000 AM
54918,1865,"19-09-2015","","",16-NOV-15 01.31.55.941269000 AM,"",16-NOV-15 01.31.55.941309000 AM
54611,1865,"15-09-2015","","",16-NOV-15 01.31.55.947989000 AM,"",16-NOV-15 01.31.55.948030000 AM
56211,1865,"10-10-2015","","",16-NOV-15 01.31.55.953566000 AM,"",16-NOV-15 01.31.55.953605000 AM
56329,1865,"12-10-2015","","",16-NOV-15 01.31.55.959121000 AM,"",16-NOV-15 01.31.55.959161000 AM
56804,1865,"19-10-2015","","",16-NOV-15 01.31.55.964726000 AM,"",16-NOV-15 01.31.55.964766000 AM
56890,1865,"20-10-2015","","",16-NOV-15 01.31.55.970104000 AM,"",16-NOV-15 01.31.55.970144000 AM
57054,1865,"22-10-2015","","",16-NOV-15 01.31.55.976081000 AM,"",16-NOV-15 01.31.55.976120000 AM
56975,1865,"21-10-2015","","",16-NOV-15 01.31.55.981802000 AM,"",16-NOV-15 01.31.55.981842000 AM
57312,1865,"25-10-2015","","",16-NOV-15 01.31.55.987446000 AM,"",16-NOV-15 01.31.55.987486000 AM
57133,1865,"23-10-2015","","",16-NOV-15 01.31.55.992856000 AM,"",16-NOV-15 01.31.55.992898000 AM
57224,1865,"24-10-2015","","",16-NOV-15 01.31.55.998117000 AM,"",16-NOV-15 01.31.55.998157000 AM
57400,1865,"26-10-2015","","",16-NOV-15 01.31.56.003620000 AM,"",16-NOV-15 01.31.56.003660000 AM
27187,1865,"25-11-2014","","",16-NOV-15 01.31.56.009493000 AM,"",16-NOV-15 01.31.56.009531000 AM
38624,1865,"20-03-2015","","",16-NOV-15 01.31.56.014815000 AM,"",16-NOV-15 01.31.56.014858000 AM
30676,1865,"28-12-2014","","",16-NOV-15 01.31.56.020786000 AM,"",16-NOV-15 01.31.56.020827000 AM
26987,1865,"23-11-2014","","",16-NOV-15 01.31.56.026615000 AM,"",16-NOV-15 01.31.56.026655000 AM
27896,1865,"02-12-2014","","",16-NOV-15 01.31.56.034334000 AM,"",16-NOV-15 01.31.56.034374000 AM
32276,1865,"12-01-2015","","",16-NOV-15 01.31.56.040777000 AM,"",16-NOV-15 01.31.56.040817000 AM
32373,1865,"13-01-2015","","",16-NOV-15 01.31.56.046688000 AM,"",16-NOV-15 01.31.56.046731000 AM
31468,1865,"04-01-2015","","",16-NOV-15 01.31.56.052610000 AM,"",16-NOV-15 01.31.56.052650000 AM
30900,1865,"30-12-2014","","",16-NOV-15 01.31.56.057939000 AM,"",16-NOV-15 01.31.56.057979000 AM
31580,1865,"05-01-2015","","",16-NOV-15 01.31.56.063725000 AM,"",16-NOV-15 01.31.56.063765000 AM
30328,1865,"25-12-2014","","",16-NOV-15 01.31.56.070823000 AM,"",16-NOV-15 01.31.56.070865000 AM
31012,1865,"31-12-2014","","",16-NOV-15 01.31.56.075825000 AM,"",16-NOV-15 01.31.56.075868000 AM
31236,1865,"02-01-2015","","",16-NOV-15 01.31.56.088579000 AM,"",16-NOV-15 01.31.56.088619000 AM
30440,1865,"26-12-2014","","",16-NOV-15 01.31.56.094487000 AM,"",16-NOV-15 01.31.56.094526000 AM
28102,1865,"04-12-2014","","",16-NOV-15 01.31.56.099976000 AM,"",16-NOV-15 01.31.56.100016000 AM
33461,1865,"27-01-2015","","",16-NOV-15 01.31.56.307679000 AM,"",16-NOV-15 01.31.56.307724000 AM
32187,1865,"11-01-2015","","",16-NOV-15 01.31.56.313630000 AM,"",16-NOV-15 01.31.56.313670000 AM
26597,1865,"19-11-2014","","",16-NOV-15 01.31.56.319049000 AM,"",16-NOV-15 01.31.56.319088000 AM
30104,1865,"23-12-2014","","",16-NOV-15 01.31.56.324151000 AM,"",16-NOV-15 01.31.56.324191000 AM
30564,1865,"27-12-2014","","",16-NOV-15 01.31.56.330174000 AM,"",16-NOV-15 01.31.56.330214000 AM
27487,1865,"28-11-2014","","",16-NOV-15 01.31.56.337318000 AM,"",16-NOV-15 01.31.56.337358000 AM
26685,1865,"20-11-2014","","",16-NOV-15 01.31.56.343134000 AM,"",16-NOV-15 01.31.56.343174000 AM
33360,1865,"26-01-2015","","",16-NOV-15 01.31.56.348700000 AM,"",16-NOV-15 01.31.56.348741000 AM
31124,1865,"01-01-2015","","",16-NOV-15 01.31.56.355588000 AM,"",16-NOV-15 01.31.56.355628000 AM
39274,1865,"27-03-2015","","",16-NOV-15 01.31.56.361412000 AM,"",16-NOV-15 01.31.56.361451000 AM
30788,1865,"29-12-2014","","",16-NOV-15 01.31.56.367782000 AM,"",16-NOV-15 01.31.56.367821000 AM
30216,1865,"24-12-2014","","",16-NOV-15 01.31.56.373369000 AM,"",16-NOV-15 01.31.56.373408000 AM
41266,1865,"17-04-2015","","",16-NOV-15 01.31.56.378665000 AM,"",16-NOV-15 01.31.56.378708000 AM
43467,1865,"08-05-2015","","",16-NOV-15 01.31.56.385143000 AM,"",16-NOV-15 01.31.56.385183000 AM
40977,1865,"14-04-2015","","",16-NOV-15 01.31.56.391050000 AM,"",16-NOV-15 01.31.56.391090000 AM
43102,1865,"05-05-2015","","",16-NOV-15 01.31.56.397668000 AM,"",16-NOV-15 01.31.56.397710000 AM
40205,1865,"06-04-2015","","",16-NOV-15 01.31.56.403496000 AM,"",16-NOV-15 01.31.56.403535000 AM
41362,1865,"18-04-2015","","",16-NOV-15 01.31.56.408693000 AM,"",16-NOV-15 01.31.56.408736000 AM
41554,1865,"20-04-2015","","",16-NOV-15 01.31.56.414036000 AM,"",16-NOV-15 01.31.56.414075000 AM
41074,1865,"15-04-2015","","",16-NOV-15 01.31.56.419348000 AM,"",16-NOV-15 01.31.56.419387000 AM
41458,1865,"19-04-2015","","",16-NOV-15 01.31.56.425811000 AM,"",16-NOV-15 01.31.56.425851000 AM
42244,1865,"28-04-2015","","",16-NOV-15 01.31.56.431866000 AM,"",16-NOV-15 01.31.56.431906000 AM
41947,1865,"24-04-2015","","",16-NOV-15 01.31.56.438573000 AM,"",16-NOV-15 01.31.56.438613000 AM
42360,1865,"29-04-2015","","",16-NOV-15 01.31.56.444766000 AM,"",16-NOV-15 01.31.56.444806000 AM
42046,1865,"26-04-2015","","",16-NOV-15 01.31.56.450622000 AM,"",16-NOV-15 01.31.56.450660000 AM
40692,1865,"11-04-2015","","",16-NOV-15 01.31.56.456803000 AM,"",16-NOV-15 01.31.56.456842000 AM
42474,1865,"30-04-2015","","",16-NOV-15 01.31.56.462800000 AM,"",16-NOV-15 01.31.56.462839000 AM
43223,1865,"06-05-2015","","",16-NOV-15 01.31.56.468544000 AM,"",16-NOV-15 01.31.56.468583000 AM
42598,1865,"01-05-2015","","",16-NOV-15 01.31.56.474503000 AM,"",16-NOV-15 01.31.56.474543000 AM
41650,1865,"21-04-2015","","",16-NOV-15 01.31.56.480601000 AM,"",16-NOV-15 01.31.56.480641000 AM
41748,1865,"22-04-2015","","",16-NOV-15 01.31.56.487049000 AM,"",16-NOV-15 01.31.56.487089000 AM
43343,1865,"07-05-2015","","",16-NOV-15 01.31.56.492541000 AM,"",16-NOV-15 01.31.56.492581000 AM
40787,1865,"12-04-2015","","",16-NOV-15 01.31.56.498467000 AM,"",16-NOV-15 01.31.56.498506000 AM
40114,1866,"05-04-2015","","",16-NOV-15 01.45.25.466955000 AM,"",16-NOV-15 01.45.25.466997000 AM
40503,1866,"09-04-2015","","",16-NOV-15 01.45.25.486578000 AM,"",16-NOV-15 01.45.25.486617000 AM
40883,1866,"13-04-2015","","",16-NOV-15 01.45.25.492354000 AM,"",16-NOV-15 01.45.25.492393000 AM
40598,1866,"10-04-2015","","",16-NOV-15 01.45.25.500347000 AM,"",16-NOV-15 01.45.25.500386000 AM
39838,1866,"02-04-2015","","",16-NOV-15 01.45.25.510309000 AM,"",16-NOV-15 01.45.25.510349000 AM
31693,1866,"06-01-2015","","",16-NOV-15 01.45.25.516852000 AM,"",16-NOV-15 01.45.25.516895000 AM
38706,1866,"23-03-2015","","",16-NOV-15 01.45.25.523274000 AM,"",16-NOV-15 01.45.25.523313000 AM
29345,1866,"16-12-2014","","",16-NOV-15 01.45.25.529415000 AM,"",16-NOV-15 01.45.25.529454000 AM
31810,1866,"07-01-2015","","",16-NOV-15 01.45.25.538337000 AM,"",16-NOV-15 01.45.25.538376000 AM
41171,1866,"16-04-2015","","",16-NOV-15 01.45.25.545897000 AM,"",16-NOV-15 01.45.25.545937000 AM
40408,1866,"08-04-2015","","",16-NOV-15 01.45.25.552674000 AM,"",16-NOV-15 01.45.25.552713000 AM
39929,1866,"03-04-2015","","",16-NOV-15 01.45.25.557909000 AM,"",16-NOV-15 01.45.25.557948000 AM
40022,1866,"04-04-2015","","",16-NOV-15 01.45.25.566015000 AM,"",16-NOV-15 01.45.25.566054000 AM
40313,1866,"07-04-2015","","",16-NOV-15 01.45.25.582713000 AM,"",16-NOV-15 01.45.25.582752000 AM
42966,1866,"04-05-2015","","",16-NOV-15 01.45.25.861020000 AM,"",16-NOV-15 01.45.25.861058000 AM
41848,1866,"23-04-2015","","",16-NOV-15 01.45.25.866980000 AM,"",16-NOV-15 01.45.25.867018000 AM
39747,1866,"01-04-2015","","",16-NOV-15 01.45.25.875188000 AM,"",16-NOV-15 01.45.25.875226000 AM
42146,1866,"27-04-2015","","",16-NOV-15 01.45.25.894033000 AM,"",16-NOV-15 01.45.25.894072000 AM
34060,1866,"01-02-2015","","",16-NOV-15 01.45.25.903831000 AM,"",16-NOV-15 01.45.25.903869000 AM
38258,1866,"16-03-2015","","",16-NOV-15 01.45.25.911441000 AM,"",16-NOV-15 01.45.25.911478000 AM
34668,1866,"07-02-2015","","",16-NOV-15 01.45.25.920995000 AM,"",16-NOV-15 01.45.25.921027000 AM
34268,1866,"03-02-2015","","",16-NOV-15 01.45.25.931000000 AM,"",16-NOV-15 01.45.25.931027000 AM
38913,1866,"22-03-2015","","",16-NOV-15 01.45.25.940648000 AM,"",16-NOV-15 01.45.25.940688000 AM
34976,1866,"10-02-2015","","",16-NOV-15 01.45.25.960661000 AM,"",16-NOV-15 01.45.25.960701000 AM
33828,1866,"30-01-2015","","",16-NOV-15 01.45.25.975600000 AM,"",16-NOV-15 01.45.25.975640000 AM
39100,1866,"25-03-2015","","",16-NOV-15 01.45.25.990859000 AM,"",16-NOV-15 01.45.25.990902000 AM
56187,2757,"09-10-2015","","",08-OCT-15 07.29.04.296000000 PM,"",08-OCT-15 07.29.04.296000000 PM
56188,2758,"09-10-2015","","",08-OCT-15 07.29.13.079000000 PM,"",08-OCT-15 07.29.13.079000000 PM
56189,2759,"09-10-2015","","",08-OCT-15 07.29.41.861000000 PM,"",08-OCT-15 07.29.41.861000000 PM
56190,2760,"09-10-2015","","",08-OCT-15 07.30.41.344000000 PM,"",08-OCT-15 07.30.41.344000000 PM
56191,2761,"09-10-2015","","",08-OCT-15 07.30.46.726000000 PM,"",08-OCT-15 07.30.46.726000000 PM
56192,2762,"09-10-2015","","",08-OCT-15 07.31.21.358000000 PM,"",08-OCT-15 07.31.21.358000000 PM
56193,2763,"09-10-2015","","",08-OCT-15 07.31.25.913000000 PM,"",08-OCT-15 07.31.25.913000000 PM
56194,2764,"09-10-2015","","",08-OCT-15 07.31.53.618000000 PM,"",08-OCT-15 07.31.53.618000000 PM
56195,2765,"09-10-2015","","",08-OCT-15 07.32.01.091000000 PM,"",08-OCT-15 07.32.01.091000000 PM
56196,2766,"09-10-2015","","",08-OCT-15 07.32.21.371000000 PM,"",08-OCT-15 07.32.21.371000000 PM
56197,2767,"09-10-2015","PLM - Thumbs Up
PIM - Thumbs Up
RCS - Thumbs Up
VCP - Thumbs up
CZ - Thumbs Up.
VIS - Thumbs up ((BATs, Browser Testing)
DOO - Thumbs Up (Browser/Export Testing) - Passed
CST - Thumbs Up (Browser & Export Testing, BATs) - Passed
FOS - Thumbs Up (BATs, Browser & Export Testing)
LOG - Thumbs up ((BATs, Browser & Export/Import Testing)
GBL - Thumbs up ((BATs, Browser & Export/Import Testing)","",08-OCT-15 07.32.44.490000000 PM,"",08-OCT-15 07.32.44.490000000 PM
56198,2768,"09-10-2015","","",08-OCT-15 07.33.00.277000000 PM,"",08-OCT-15 07.33.00.277000000 PM
33951,1866,"31-01-2015","","",16-NOV-15 01.45.26.045337000 AM,"",16-NOV-15 01.45.26.045377000 AM
37513,1866,"08-03-2015","","",16-NOV-15 01.45.26.097331000 AM,"",16-NOV-15 01.45.26.097371000 AM
27590,1866,"29-11-2014","","",16-NOV-15 01.45.26.171388000 AM,"",16-NOV-15 01.45.26.171428000 AM
33581,1866,"28-01-2015","","",16-NOV-15 01.45.26.238464000 AM,"",16-NOV-15 01.45.26.238504000 AM
26788,1866,"21-11-2014","","",16-NOV-15 01.45.26.279389000 AM,"",16-NOV-15 01.45.26.279429000 AM
32005,1866,"09-01-2015","","",16-NOV-15 01.45.26.299429000 AM,"",16-NOV-15 01.45.26.299469000 AM
31924,1866,"08-01-2015","","",16-NOV-15 01.45.26.324762000 AM,"",16-NOV-15 01.45.26.324802000 AM
37219,1866,"05-03-2015","","",16-NOV-15 01.45.26.339835000 AM,"",16-NOV-15 01.45.26.339875000 AM
36931,1866,"02-03-2015","","",16-NOV-15 01.45.26.356327000 AM,"",16-NOV-15 01.45.26.356367000 AM
39443,1866,"29-03-2015","","",16-NOV-15 01.45.26.378151000 AM,"",16-NOV-15 01.45.26.378191000 AM
56570,2298,"16-10-2015","","",15-OCT-15 04.49.46.902000000 PM,"",15-OCT-15 04.49.46.902000000 PM
56571,2300,"16-10-2015","","",15-OCT-15 04.50.09.881000000 PM,"",15-OCT-15 04.50.09.881000000 PM
56572,2303,"16-10-2015","","",15-OCT-15 04.50.40.145000000 PM,"",15-OCT-15 04.50.40.145000000 PM
56573,2304,"16-10-2015","","",15-OCT-15 04.50.54.825000000 PM,"",15-OCT-15 04.50.54.825000000 PM
36021,1866,"20-02-2015","","",16-NOV-15 01.45.26.398821000 AM,"",16-NOV-15 01.45.26.398861000 AM
